datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,lat,log,Neighbourhood
2016-06-01,1464750000,89.6,68.0,76.0,94.1,68.0,77.1,68.7,79.9,0.01,100.0,4.17,['rain'],,,23.0,12.8,14.3,1013.5,20.9,7.1,140.0,12.1,5.0,06:09:59,1464772199,17:08:23,1464811703,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-02,1464836400,86.0,71.6,77.7,90.6,71.6,79.0,70.8,80.3,0.0,0.0,0.0,,,,,10.3,24.4,1012.2,41.0,7.2,176.4,15.2,7.0,06:10:22,1464858622,17:08:20,1464898100,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-03,1464922800,80.7,73.4,76.5,83.4,73.4,76.9,69.6,79.7,0.0,0.0,0.0,,,,,12.8,150.0,1013.0,59.7,7.0,105.1,9.2,5.0,06:10:44,1464945044,17:08:18,1464984498,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-04,1465009200,84.2,73.1,77.5,92.4,73.1,79.3,72.8,86.1,0.0,0.0,0.0,,,,,16.1,157.2,1012.8,41.0,7.1,104.6,9.0,4.0,06:11:07,1465031467,17:08:16,1465070896,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-05,1465095600,87.8,71.6,79.2,95.9,71.6,81.9,72.2,80.4,0.0,0.0,0.0,,,,,17.2,24.5,1013.3,39.5,7.1,158.0,13.5,6.0,06:11:29,1465117889,17:08:16,1465157296,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-06,1465182000,93.2,74.9,79.9,102.8,74.9,82.3,73.2,81.6,0.0,0.0,0.0,,,,,19.6,48.9,1011.5,13.3,6.6,161.8,14.0,6.0,06:11:50,1465204310,17:08:17,1465243697,0.01,Clear,Clear conditions throughout the day.,clear-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-07,1465268400,80.6,73.4,76.4,86.2,73.4,77.1,71.2,84.3,0.0,0.0,0.0,,,,,18.3,180.4,1012.3,44.3,6.7,151.9,13.2,6.0,06:12:11,1465290731,17:08:18,1465330098,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-06-08,1465354800,77.4,69.8,73.4,77.4,69.8,73.4,66.4,79.0,0.0,0.0,0.0,,,,,16.1,200.6,1016.9,81.6,7.1,125.1,10.7,5.0,06:12:32,1465377152,17:08:21,1465416501,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['83649099999', 'SBVT']",obs,-20.3071309,-40.3269799,FRADINHOS
2016-04-27,1461740400,61.9,47.3,54.6,61.9,45.3,54.3,44.9,70.4,0.03,100.0,8.33,['rain'],0.0,0.0,31.3,19.2,277.0,1014.7,60.0,9.5,,,,06:15:54,1461762954,19:53:12,1461811992,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-04-28,1461826800,69.8,48.8,57.7,69.8,47.2,57.3,47.1,69.4,0.0,0.0,0.0,,0.0,0.0,28.9,18.2,307.7,1013.2,32.6,9.8,,,,06:14:43,1461849283,19:54:06,1461898446,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-04-29,1461913200,66.2,50.4,57.2,66.2,50.4,57.2,47.7,72.1,0.0,0.0,0.0,,0.0,0.0,29.7,17.1,310.6,1016.0,53.2,9.3,,,,06:13:33,1461935613,19:55:00,1461984900,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-04-30,1461999600,76.7,48.0,62.3,76.7,46.1,62.0,44.6,56.8,0.0,0.0,0.0,,0.0,0.0,25.1,16.3,269.5,1011.6,7.8,9.9,,,,06:12:24,1462021944,19:55:54,1462071354,0.77,Clear,Clear conditions throughout the day.,clear-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-01,1462086000,78.2,51.5,64.3,78.2,51.5,64.3,46.4,55.1,0.0,0.0,0.0,,0.0,0.0,23.0,16.8,206.0,1010.8,10.6,9.8,,,,06:11:16,1462108276,19:56:47,1462157807,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-02,1462172400,70.9,52.6,59.6,70.9,52.6,59.6,51.3,75.0,0.0,0.0,0.0,,0.0,0.0,32.2,16.8,288.3,1016.5,57.8,9.4,,,,06:10:10,1462194610,19:57:41,1462244261,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-03,1462258800,70.9,54.2,60.7,70.9,54.2,60.7,52.2,75.0,0.0,0.0,0.0,,0.0,0.0,23.0,11.0,291.0,1015.0,63.3,9.4,,,,06:09:04,1462280944,19:58:34,1462330714,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-04,1462345200,67.9,55.1,59.7,67.9,55.1,59.7,52.2,77.3,0.0,0.0,0.0,,0.0,0.0,26.4,13.2,297.2,1012.1,73.7,9.2,,,,06:08:00,1462367280,19:59:28,1462417168,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-05,1462431600,66.5,55.6,60.5,66.5,55.6,60.5,51.2,72.1,0.0,0.0,0.0,,0.0,0.0,21.1,13.0,220.3,1011.5,83.2,9.9,,,,06:06:57,1462453617,20:00:21,1462503621,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-06,1462518000,60.2,54.3,57.2,60.2,54.3,57.2,52.4,84.3,0.13,100.0,25.0,['rain'],0.0,0.0,,9.1,297.1,1011.5,91.8,9.2,,,,06:05:55,1462539955,20:01:14,1462590074,1.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-07,1462604400,62.9,53.9,58.3,62.9,53.9,58.3,52.4,81.1,0.01,100.0,4.17,['rain'],0.0,0.0,20.8,10.1,167.2,1013.9,84.5,9.9,,,,06:04:55,1462626295,20:02:07,1462676527,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-08,1462690800,68.8,52.6,60.0,68.8,52.6,60.0,52.5,77.2,0.0,0.0,0.0,,0.0,0.0,18.3,14.9,279.1,1014.6,61.3,9.8,,,,06:03:56,1462712636,20:03:00,1462762980,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-09,1462777200,66.9,54.4,59.0,66.9,54.4,59.0,52.3,79.2,0.0,0.0,0.0,,0.0,0.0,21.9,14.1,277.7,1014.9,77.5,9.7,,,,06:02:58,1462798978,20:03:52,1462849432,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-10,1462863600,68.6,53.9,59.2,68.6,53.9,59.2,52.6,79.5,0.0,0.0,0.0,,0.0,0.0,40.3,13.7,269.3,1015.1,75.2,9.1,,,,06:02:01,1462885321,20:04:44,1462935884,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-11,1462950000,68.2,53.0,59.2,68.2,53.0,59.2,53.0,81.0,0.0,0.0,0.0,,0.0,0.0,30.0,12.1,269.8,1016.7,64.2,8.4,,,,06:01:06,1462971666,20:05:36,1463022336,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-12,1463036400,66.2,55.2,59.1,66.2,55.2,59.1,52.9,80.6,0.0,0.0,0.0,,0.0,0.0,,13.1,275.9,1017.2,79.0,8.1,,,,06:00:13,1463058013,20:06:28,1463108788,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-13,1463122800,66.8,54.5,58.7,66.8,54.5,58.7,51.3,77.1,0.0,0.0,0.0,,0.0,0.0,23.0,15.3,289.7,1016.5,73.3,8.6,,,,05:59:20,1463144360,20:07:19,1463195239,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-14,1463209200,71.5,50.1,60.9,71.5,50.1,60.9,51.0,71.2,0.0,0.0,0.0,,0.0,0.0,29.8,17.8,287.2,1017.0,49.9,9.7,,,,05:58:30,1463230710,20:08:10,1463281690,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-15,1463295600,71.3,56.6,62.7,71.3,56.6,62.7,52.9,71.1,0.0,0.0,0.0,,0.0,0.0,25.3,15.1,307.7,1015.3,56.6,9.6,,,,05:57:40,1463317060,20:09:01,1463368141,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-16,1463382000,75.3,54.2,62.4,75.3,54.2,62.4,52.1,70.5,0.0,0.0,0.0,,0.0,0.0,21.9,15.2,305.2,1014.5,38.7,9.2,,,,05:56:53,1463403413,20:09:51,1463454591,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-17,1463468400,84.6,54.3,67.6,82.5,54.3,67.3,51.2,60.3,0.0,0.0,0.0,,0.0,0.0,24.2,15.5,267.7,1013.0,19.6,8.5,,,,05:56:07,1463489767,20:10:41,1463541041,0.42,Clear,Clear conditions throughout the day.,clear-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-18,1463554800,80.6,58.2,67.6,80.3,58.2,67.6,53.1,61.9,0.0,0.0,0.0,,0.0,0.0,24.2,12.1,270.0,1014.0,27.0,8.2,,,,05:55:22,1463576122,20:11:30,1463627490,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-19,1463641200,70.6,54.7,61.1,70.6,54.7,61.1,48.7,65.9,0.0,0.0,0.0,,0.0,0.0,32.2,17.3,258.5,1012.2,51.7,8.4,,,,05:54:39,1463662479,20:12:19,1463713939,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-20,1463727600,63.1,52.6,57.1,63.1,52.6,57.1,43.3,60.5,0.0,0.0,0.0,,0.0,0.0,30.3,18.5,251.4,1011.3,40.4,9.9,,,,05:53:57,1463748837,20:13:07,1463800387,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-21,1463814000,62.5,51.9,56.9,62.5,51.9,56.9,46.4,68.4,0.07,100.0,12.5,['rain'],0.0,0.0,23.0,11.9,267.8,1016.5,69.6,9.8,,,,05:53:18,1463835198,20:13:55,1463886835,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-22,1463900400,67.2,47.3,57.2,67.2,47.3,57.1,46.4,68.8,0.0,0.0,0.0,,0.0,0.0,25.9,19.3,286.9,1018.6,45.9,9.9,,,,05:52:39,1463921559,20:14:42,1463973282,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-23,1463986800,68.3,48.1,58.4,68.3,48.1,58.4,48.3,70.3,0.0,0.0,0.0,,0.0,0.0,26.4,16.8,286.0,1014.6,44.4,9.9,,,,05:52:03,1464007923,20:15:29,1464059729,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-24,1464073200,68.0,55.8,60.4,68.0,55.8,60.4,50.4,70.6,0.0,0.0,0.0,,0.0,0.0,25.3,18.9,283.6,1015.0,70.8,9.9,,,,05:51:28,1464094288,20:16:14,1464146174,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-25,1464159600,67.4,55.2,59.9,67.4,55.2,59.9,50.4,71.4,0.0,0.0,0.0,,0.0,0.0,27.7,15.8,281.3,1019.5,62.5,9.9,,,,05:50:55,1464180655,20:16:59,1464232619,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-26,1464246000,72.3,52.7,60.5,72.3,52.7,60.5,50.7,71.1,0.0,0.0,0.0,,0.0,0.0,24.2,15.8,296.9,1018.5,47.2,9.8,,,,05:50:23,1464267023,20:17:44,1464319064,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-27,1464332400,76.2,52.6,62.9,76.2,52.6,62.9,50.7,66.9,0.0,0.0,0.0,,0.0,0.0,,15.7,263.3,1013.5,33.5,9.3,,,,05:49:54,1464353394,20:18:27,1464405507,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-28,1464418800,79.0,54.8,66.6,79.0,54.8,66.6,50.9,60.4,0.0,0.0,0.0,,0.0,0.0,32.2,14.2,274.0,1010.6,33.7,9.5,,,,05:49:26,1464439766,20:19:10,1464491950,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-29,1464505200,74.4,54.5,62.2,74.4,54.5,62.2,51.7,69.9,0.0,0.0,0.0,,0.0,0.0,24.9,14.6,257.2,1014.7,36.5,9.2,,,,05:48:59,1464526139,20:19:51,1464578391,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-30,1464591600,76.1,53.0,63.5,76.1,53.0,63.5,52.7,70.3,0.0,0.0,0.0,,0.0,0.0,25.3,13.6,254.6,1014.9,39.6,8.8,,,,05:48:35,1464612515,20:20:32,1464664832,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-05-31,1464678000,83.3,55.4,67.4,82.0,55.4,67.2,53.6,65.4,0.0,0.0,0.0,,0.0,0.0,24.2,14.2,269.6,1011.4,31.4,8.4,,,,05:48:12,1464698892,20:21:12,1464751272,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-01,1464764400,76.1,55.7,64.7,76.1,55.7,64.7,53.8,69.3,0.0,0.0,0.0,,0.0,0.0,26.4,13.9,259.7,1012.0,47.5,8.5,,,,05:47:51,1464785271,20:21:51,1464837711,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-02,1464850800,80.4,55.4,66.3,80.3,55.4,66.2,53.8,67.6,0.0,0.0,0.0,,0.0,0.0,,12.3,266.9,1015.0,39.1,8.3,,,,05:47:31,1464871651,20:22:29,1464924149,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-03,1464937200,91.8,56.0,72.5,88.6,56.0,71.7,52.1,54.6,0.0,0.0,0.0,,0.0,0.0,25.3,12.9,258.8,1014.4,39.4,8.9,,,,05:47:14,1464958034,20:23:06,1465010586,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-04,1465023600,79.5,61.1,68.9,79.5,61.1,68.9,55.8,64.0,0.0,0.0,0.0,,0.0,0.0,24.2,13.5,266.3,1012.4,33.2,9.9,,,,05:46:58,1465044418,20:23:42,1465097022,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-05,1465110000,79.2,57.2,65.1,79.2,57.2,65.1,54.5,71.2,0.0,0.0,0.0,,0.0,0.0,26.4,13.9,279.5,1011.9,46.3,9.6,,,,05:46:44,1465130804,20:24:16,1465183456,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-06,1465196400,70.9,56.0,62.5,70.9,56.0,62.5,55.0,77.7,0.0,0.0,0.0,,0.0,0.0,25.3,15.9,269.4,1010.3,61.2,9.3,,,,05:46:32,1465217192,20:24:50,1465269890,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-07,1465282800,75.0,57.2,63.4,75.0,57.2,63.4,55.7,77.4,0.0,0.0,0.0,,0.0,0.0,32.2,18.4,287.7,1012.7,71.0,9.4,,,,05:46:21,1465303581,20:25:22,1465356322,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-06-08,1465369200,72.4,58.7,63.8,72.4,58.7,63.8,54.7,73.6,0.0,0.0,0.0,,0.0,0.0,17.2,15.3,310.6,1014.0,72.7,9.1,,,,05:46:13,1465389973,20:25:53,1465442753,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSJC', '74505823277', 'KCVH', '72494523293', 'KWVI', '74917900392']",obs,37.2333253,-121.6846349,SANTA CLARA
2016-04-27,1461729600,87.9,71.6,79.0,96.2,71.6,81.7,72.1,80.9,0.13,100.0,8.33,['rain'],0.0,0.0,,11.0,110.4,1011.6,86.8,6.6,249.4,21.6,8.0,06:14:23,1461752063,19:00:23,1461798023,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-04-28,1461816000,88.5,72.8,78.5,96.3,72.8,80.6,72.7,83.7,2.18,100.0,12.5,['rain'],0.0,0.0,,11.0,120.2,1013.1,84.4,6.2,264.2,22.8,8.0,06:13:47,1461838427,19:00:42,1461884442,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['78485099999', '78486099999', 'MDSD', 'remote', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-04-29,1461902400,87.7,73.4,79.9,97.6,73.4,82.8,74.8,85.3,0.44,100.0,12.5,['rain'],0.0,0.0,,11.6,92.9,1012.9,74.8,6.0,276.7,24.1,9.0,06:13:12,1461924792,19:01:01,1461970861,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['78485099999', '78486099999', 'remote', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-04-30,1461988800,87.7,71.6,77.5,96.0,71.6,79.4,71.8,83.8,0.64,100.0,8.33,['rain'],0.0,0.0,,11.4,70.7,1012.8,72.0,6.6,258.0,22.4,9.0,06:12:38,1462011158,19:01:20,1462057280,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-01,1462075200,89.4,69.8,77.9,98.1,69.8,80.1,71.2,81.3,0.0,0.0,0.0,,0.0,0.0,,10.8,71.1,1013.7,54.7,6.6,168.4,14.5,6.0,06:12:04,1462097524,19:01:39,1462143699,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-02,1462161600,87.7,71.6,78.8,95.4,71.6,81.9,72.6,82.4,0.0,0.0,0.0,,0.0,0.0,,13.2,98.2,1015.5,65.7,6.7,309.1,26.7,10.0,06:11:31,1462183891,19:01:59,1462230119,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-03,1462248000,87.6,71.6,78.8,97.2,71.6,81.8,72.9,82.7,0.06,100.0,8.33,['rain'],0.0,0.0,,11.4,131.2,1015.3,65.4,6.4,311.7,26.8,10.0,06:10:59,1462270259,19:02:19,1462316539,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['78485099999', '78486099999', 'MDSD', 'remote', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-04,1462334400,89.2,71.6,79.4,97.6,71.6,82.5,72.7,81.3,1.31,100.0,12.5,['rain'],0.0,0.0,,11.4,154.9,1014.2,74.3,6.2,255.5,22.2,9.0,06:10:28,1462356628,19:02:39,1462402959,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-05,1462420800,87.7,77.0,81.6,98.6,77.0,85.5,74.8,80.6,0.13,100.0,16.67,['rain'],0.0,0.0,,16.7,169.0,1012.6,61.5,6.6,201.9,17.5,6.0,06:09:58,1462442998,19:02:59,1462489379,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-06,1462507200,89.1,73.4,81.4,100.5,73.4,86.3,74.7,81.1,0.0,0.0,0.0,,0.0,0.0,,17.7,167.5,1011.6,77.4,6.9,249.8,21.5,8.0,06:09:29,1462529369,19:03:20,1462575800,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-07,1462593600,85.9,73.4,79.6,96.9,73.4,84.1,75.6,87.8,4.73,100.0,12.5,['rain'],0.0,0.0,,15.7,162.3,1011.8,90.2,5.8,233.5,20.2,7.0,06:09:01,1462615741,19:03:41,1462662221,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['78485099999', '78486099999', 'MDSD', 'remote', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-08,1462680000,86.4,71.6,77.6,92.0,71.6,79.1,70.9,81.5,0.03,100.0,8.33,['rain'],0.0,0.0,,11.3,13.7,1014.8,73.9,6.6,260.6,22.6,9.0,06:08:33,1462702113,19:04:02,1462748642,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
2016-05-09,1462766400,89.3,71.6,79.4,98.3,71.6,82.6,71.3,77.0,0.0,0.0,0.0,,0.0,0.0,,13.4,17.2,1015.9,64.1,6.8,258.9,22.3,9.0,06:08:07,1462788487,19:04:23,1462835063,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78485099999', '78486099999', 'MDSD', '78486599999']",obs,18.5411382,-69.9308629,DO MOSCOSO
